Exp#,Description ,Flask,Day,Time,Dilution,Aspirated.vol,Meso,Prey,Replicate,Medium,M.Red,M.Blue,M.Undefined,M.Nonfluorescent,M.TotRed,M.TotBlue,TotalMeso,M.Red.meanCh1peak,M.Blue.meanCh1peak,M.Undefined.meanCh1peak,M.Nonfluorescent.meanCh1peak,M.Red.sdCh1peak,M.Blue.sdCh1peak,M.Undefined.sdCh1peak,M.Nonfluorescent.sdCh1peak,M.Red.meanCh2peak,M.Blue.meanCh2peak,M.Undefined.meanCh2peak,M.Nonfluorescent.meanCh2peak,M.Red.sdCh2peak,M.Blue.sdCh2peak,M.Undefined.sdCh2peak,M.Nonfluorescent.sdCh2peak,C.Red,C.Blue,C.Undefined,C.Nonfluorescent,C.TotRed,C.TotBlue,TotalCrypto,C.Red.meanCh1peak,C.Blue.meanCh1peak,C.Undefined.meanCh1peak,C.Nonfluorescent.meanCh1peak,C.Red.sdCh1peak,C.Blue.sdCh1peak,C.Undefined.sdCh1peak,C.Nonfluorescent.sdCh1peak,C.Red.meanCh2peak,C.Blue.meanCh2peak,C.Undefined.meanCh2peak,C.Nonfluorescent.meanCh2peak,C.Red.sdCh2peak,C.Blue.sdCh2peak,C.Undefined.sdCh2peak,C.Nonfluorescent.sdCh2peak,M.Red.ESD,M.Blue.ESD,M.Undefined.ESD,M.Nonfluorescent.ESD,TotalMeso.ESD,C.Red.ESD,C.Blue.ESD,C.Undefined.ESD,C.Nonfluorescent.ESD,TotalCrypto.ESD
6,MC_TA+HP,Flask4,D3,3.15,10,0.986,MCHP,TA+HP,B,F2,134,42,2,4,138.5681818,43.43181818,182,6.030597015,6.018333333,5.1,4.7475,0.1925872957,0.1742008466,0.2404163056,0.662187033,5.633432836,4.086428571,4.195,0,0.4820555992,0.2484176404,0.2757716447,0,210,9,0,1,210.9589041,9.04109589,220,5.497904762,4.953333333,NA,4.34,0.1440972242,0.8462121483,NA,NA,5.204619048,3.958888889,NA,0,0.1844015216,0.4939495026,NA,NA,8153.208731,7583.249048,6995.165,8408.4,8014.562418,1059.251,762.4466667,NA,2374.03,1053.085273
6,MC_TA+HP,Flask5,D3,3.15,50,0.987,0,TA+HP,C,F2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,538,136,0,4,541.1928783,136.8071217,678,5.494665428,5.004117647,NA,4.4125,0.1208781477,0.3046904211,NA,0.115,5.24133829,3.934411765,NA,0,0.1327185765,0.351649583,NA,0,NA,NA,NA,NA,NA,1103.462658,445.6241176,NA,502.465,967.9611357
6,MC_TA+HP,Flask6,D3,3.15,10,0.984,MCHP,TA+HP,C,F2,94,25,1,0,94.78991597,25.21008403,120,6.076276596,5.9484,4.57,NA,0.1677554803,0.1838178446,NA,NA,5.781382979,4.0868,4.2,NA,0.4092731587,0.3156701865,NA,NA,250,18,0,0,250,18,268,5.45192,4.997222222,NA,NA,0.1478857477,0.345846031,NA,NA,5.1372,3.98,NA,NA,0.2264962742,0.2158975792,NA,NA,8354.598511,6992.1648,3238.64,NA,8028.125167,948.7366,505.9116667,NA,NA,918.9946269
6,MC_TA+HP,Flask7,D3,3.15,5,0.945,MCHP,0,A,,32,44,1,2,33.26315789,45.73684211,79,5.8478125,5.754090909,4.52,4.99,0.1718914582,0.2815101979,NA,0.7353910524,5.421875,4.122727273,3.12,0,0.3139389452,0.2576311013,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7322.637813,6909.78,3469.36,6443.94,7021.670506,NA,NA,NA,NA,NA
6,MC_TA+HP,Flask8,D3,3.15,5,0.961,MCHP,0,B,,35,52,6,2,38.2183908,56.7816092,95,5.875714286,5.773076923,4.865,2.945,0.1309082686,0.2055937214,0.2691282222,4.164858941,5.418857143,4.207115385,4.073333333,2.16,0.209912747,0.3203327714,0.951076583,3.054701295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7723.012286,6911.050769,4371.55,8255.65,7078.112316,NA,NA,NA,NA,NA
6,MC_TA+HP,Flask9,D3,3.12,5,0.963,MCHP,0,C,,53,63,4,2,55.74137931,66.25862069,122,5.794716981,5.800952381,4.5825,4.98,0.2070823301,0.2404680536,0.1742364294,0.975807358,5.271320755,4.084920635,3.9425,0,0.2984191537,0.2306643492,0.444850162,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7291.371887,6238.525556,5581.485,7307.015,6691.883525,NA,NA,NA,NA,NA
7,MC_TA+CM,Flask1,D0,0.73,5,0.987,0,TA+CM,A,F2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1059,394,0,7,1064.101858,395.8981418,1460,5.478687441,5.225203046,NA,4.594285714,0.1107035225,0.1946840185,NA,0.5269995934,5.268574127,3.82357868,NA,0,0.1255601699,0.2732038454,NA,0,NA,NA,NA,NA,NA,974.0925496,562.564467,NA,599.22,861.2390068
7,MC_TA+CM,Flask2,D0,0.73,10,0.986,MCCM,TA+CM,A,F2,1,55,4,1,1.089285714,59.91071429,61,6,5.813818182,4.81,5.44,NA,0.1491021389,0.3758545818,NA,5.38,3.872181818,4.3925,0,NA,0.2451355703,0.6484018816,NA,604,212,0,5,607.7009804,213.2990196,821,5.475,5.207122642,NA,5.006,0.1156171701,0.2703214237,NA,0.4519734505,5.277102649,3.84009434,NA,0,0.1248935177,0.2464304225,NA,0,7740.57,5150.348364,8747.4375,4226.74,5413.54459,1047.644421,584.9470283,NA,901.926,927.2784775
7,MC_TA+CM,Flask3,D0,0.74,10,0.987,0,TA+CM,B,F2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,536,210,0,2,537.4369973,210.5630027,748,5.471212687,5.218238095,NA,4.24,0.1081234303,0.2369184958,NA,0.01414213562,5.275186567,3.825142857,NA,0,0.1114071538,0.3473291512,NA,0,NA,NA,NA,NA,NA,1034.462127,603.5711429,NA,433.39,911.8829144
7,MC_TA+CM,Flask4,D0,0.75,10,0.99,MCCM,TA+CM,B,F2,7,58,1,2,7.323076923,60.67692308,68,5.825714286,5.868793103,4.32,5.07,0.2300621034,0.1634719525,NA,1.13137085,5.41,3.918965517,4.26,0,0.153622915,0.2394781582,NA,0,487,264,0,4,489.5938748,265.4061252,755,5.522997947,5.275265152,NA,5.285,0.1130517835,0.2322462755,NA,0.1567375726,5.276899384,3.851666667,NA,0,0.1473847326,0.2474529311,NA,0,5411.738571,5100.565,3195.88,3903.32,5069.374412,1023.99191,595.0173485,NA,508.675,871.262702
7,MC_TA+CM,Flask5,D0,0.75,10,0.986,0,TA+CM,C,F2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,572,234,0,7,576.9677419,236.0322581,813,5.47479021,5.231111111,NA,4.697142857,0.1125230066,0.1814215577,NA,0.356637738,5.269493007,3.78474359,NA,0,0.1238435328,0.2749813463,NA,0,NA,NA,NA,NA,NA,1065.797273,572.5819658,NA,976.8628571,923.0728905
7,MC_TA+CM,Flask6,D0,0.76,10,0.965,MCCM,TA+CM,C,F2,2,41,5,1,2.279069767,46.72093023,49,6.135,5.805365854,5.286,5.74,0.06363961031,0.1628971694,0.4623094202,NA,5.565,3.757317073,4.902,0,0.5303300859,0.3569525486,0.8123238271,NA,542,200,0,7,547.1132075,201.8867925,749,5.479797048,5.22905,NA,4.771428571,0.1150221202,0.2547234139,NA,0.5696030364,5.275940959,3.81495,NA,0,0.1312225333,0.3169769224,NA,0,7445.795,5495.20561,5200.688,8886.82,5613.985306,1273.657454,641.7917,NA,998.2828571,1102.361362
7,MC_TA+CM,Flask7,D0,0.77,1,0.988,MCCM,0,A,F2,1,674,12,30,1.062222222,715.9377778,717,6,5.807626113,4.640833333,5.462333333,NA,0.1520577126,0.2468882093,0.5114933062,5.47,3.83305638,3.543333333,0,NA,0.302856887,0.738996043,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7381.62,5218.950267,5179.798333,5008.996,5212.526583,NA,NA,NA,NA,NA
7,MC_TA+CM,Flask8,D0,0.78,5,0.958,MCCM,0,B,F2,1,125,1,4,1.03968254,129.9603175,131,6.12,5.83152,4.6,5.2325,NA,0.143324896,NA,0.7247240854,5.26,3.83864,3.74,0,NA,0.3168808263,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4304.13,5105.28848,5277.95,4238.3025,5074.017939,NA,NA,NA,NA,NA
7,MC_TA+CM,Flask9,D0,0.79,5,0.987,MCCM,0,C,F2,0,134,2,3,0,139,139,NA,5.830746269,4.605,5.42,NA,0.154095112,0.03535533906,0.03605551275,NA,3.790223881,3.405,0,NA,0.3218496039,0.3606244584,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5136.870821,4900.975,2964.536667,5086.591727,NA,NA,NA,NA,NA
7,MC_TA+CM,Flask1,D1,1.73,20,0.958,0,TA+CM,A,F2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,602,149,0,9,609.2143808,150.7856192,760,5.483803987,5.285234899,NA,4.653333333,0.1120834969,0.2166158135,NA,0.5572925623,5.252873754,3.821006711,NA,0,0.1320069605,0.3182187437,NA,0,NA,NA,NA,NA,NA,1224.234535,702.1958389,NA,801.9966667,1116.887289
7,MC_TA+CM,Flask2,D1,1.74,10,0.96,MCCM,TA+CM,A,F2,73,33,3,1,75.75471698,34.24528302,110,5.972876712,5.852121212,4.683333333,5.74,0.2386738794,0.2227632933,0.1069267662,NA,5.646849315,3.975151515,4.23,0,0.4382537213,0.2767684187,0.3939543121,NA,812,184,0,3,814.4457831,184.5542169,999,5.474655172,5.254456522,NA,4.556666667,0.1344487006,0.256797699,NA,0.6530951947,5.261748768,3.819130435,NA,0,0.1611484552,0.2704889407,NA,0,6822.541644,6489.755455,6329.963333,3987.79,6683.501364,1091.590493,674.7883696,NA,553.79,1013.207117
7,MC_TA+CM,Flask3,D1,1.75,20,0.986,0,TA+CM,B,F2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,559,157,0,5,562.9036313,158.0963687,721,5.501127013,5.27343949,NA,4.628,0.1181972562,0.1724324965,NA,0.5407124929,5.278872987,3.827707006,NA,0,0.1218715316,0.2824364521,NA,0,NA,NA,NA,NA,NA,1227.387245,720.1769427,NA,950.14,1115.017961
7,MC_TA+CM,Flask4,D1,1.75,10,0.985,MCCM,TA+CM,B,F2,69,23,1,2,71.25,23.75,95,6.050289855,5.89,4.66,5.855,0.1713009994,0.2420368116,NA,0.1343502884,5.792173913,3.941304348,4.21,0,0.3685578794,0.2925639689,NA,0,740,232,0,4,743.0452675,232.9547325,976,5.484135135,5.280905172,NA,4.27,0.1317281126,0.2312595842,NA,0.1585349593,5.270918919,3.835991379,NA,0,0.1711142151,0.2550305302,NA,0,6956.004493,6619.592609,5736.66,4059.79,6800.749263,1070.954311,635.9336207,NA,598.405,965.6110758
7,MC_TA+CM,Flask5,D1,1.76,20,0.963,0,TA+CM,C,F2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,522,164,0,2,523.5218659,164.4781341,688,5.497720307,5.27945122,NA,5.205,0.118776449,0.146544045,NA,0.07778174593,5.280708812,3.776646341,NA,0,0.1491410965,0.3828393718,NA,0,NA,NA,NA,NA,NA,1224.016743,695.7612195,NA,586.635,1096.242515
7,MC_TA+CM,Flask6,D1,1.77,10,0.985,MCCM,TA+CM,C,F2,71,19,1,2,73.36666667,19.63333333,93,6.062394366,5.902631579,4.35,5.12,0.191195224,0.16999484,NA,0.8909545443,5.822394366,3.846315789,4.52,0,0.4389743396,0.2337427486,NA,0,708,222,0,6,712.5677419,223.4322581,936,5.493587571,5.291891892,NA,4.248333333,0.1590187715,0.2057763734,NA,0.1483801424,5.298361582,3.805135135,NA,0,0.2105556045,0.2752600247,NA,0,7928.436761,7093.983158,2750.17,3401.835,7604.93043,1158.240424,683.103964,NA,1543.285,1048.016036
7,MC_TA+CM,Flask7,D1,1.78,5,0.96,MCCM,0,A,F2,1,158,0,3,1.018867925,160.9811321,162,5.81,5.809556962,NA,5.83,NA,0.1579459915,NA,0.0916515139,5.35,3.800632911,NA,0,NA,0.3662613378,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7588.05,5944.627911,NA,6494.33,5964.95216,NA,NA,NA,NA,NA
7,MC_TA+CM,Flask8,D1,1.78,5,0.985,MCCM,0,B,F2,0,148,1,5,0,154,154,NA,5.830675676,4.72,5.396,NA,0.1594576785,NA,0.5559046681,NA,3.772837838,4.1,0,NA,0.4180616765,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5808.322568,7474.98,7001.636,5857.888961,NA,NA,NA,NA,NA
7,MC_TA+CM,Flask9,D1,1.79,5,0.957,MCCM,0,C,F2,2,134,2,4,2.088235294,139.9117647,142,5.865,5.853955224,4.605,5.735,0.007071067812,0.1624808544,0.02121320344,0.1652271164,5.27,3.853283582,4.035,0,0.09899494937,0.2279354087,0.04949747468,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6484.975,5960.651791,4683.345,4272.2875,5902.486831,NA,NA,NA,NA,NA
7,MC_TA+CM,Flask1,D2,2.73,50,0.96,0,TA+CM,A,F2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,470,138,0,1,470.7730263,138.2269737,609,5.490361702,5.299275362,NA,4.18,0.1225096359,0.1807592975,NA,NA,5.277574468,3.817318841,NA,0,0.1187643821,0.2912859479,NA,NA,NA,NA,NA,NA,NA,1194.661319,763.0701449,NA,1071.86,1096.66069
7,MC_TA+CM,Flask2,D2,2.73,20,0.987,MCCM,TA+CM,A,F2,35,12,0,1,35.74468085,12.25531915,48,6.004,5.990833333,NA,4.64,0.1904051408,0.1443769267,NA,NA,5.775714286,3.851666667,NA,0,0.3767608519,0.232880513,NA,NA,514,95,0,6,519.0640394,95.93596059,615,5.480661479,5.260421053,NA,4.606666667,0.1234066093,0.301315964,NA,0.5366066219,5.24651751,3.8,NA,0,0.125870585,0.3210653808,NA,0,7229.408857,7532.8725,NA,5072.53,7260.339792,1151.415175,746.3238947,NA,698.125,1084.417756
7,MC_TA+CM,Flask3,D2,2.74,50,0.986,0,TA+CM,B,F2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,343,139,0,2,344.4232365,139.5767635,484,5.48851312,5.284244604,NA,5.345,0.1078977978,0.1763723762,NA,0.007071067812,5.255918367,3.842733813,NA,0,0.1096976935,0.2649413546,NA,0,NA,NA,NA,NA,NA,1218.130175,737.3810072,NA,629.39,1077.630971
7,MC_TA+CM,Flask4,D2,2.75,20,0.956,MCCM,TA+CM,B,F2,45,21,1,1,46.36363636,21.63636364,68,6.044888889,5.906666667,4.38,6.02,0.2086604704,0.2349326145,NA,NA,5.747555556,3.869047619,3.77,0,0.4439704922,0.1601219773,NA,NA,486,113,0,3,488.4340568,113.5659432,602,5.473333333,5.298584071,NA,4.326666667,0.1227183516,0.1842158442,NA,0.1761628035,5.24899177,3.803628319,NA,0,0.1493988364,0.2542568371,NA,0,8224.915111,7238.102381,8391.31,6122.19,7891.688676,1162.404239,803.6809735,NA,1541.366667,1096.957658
7,MC_TA+CM,Flask5,D2,2.76,50,0.96,0,TA+CM,C,F2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,354,144,0,3,356.1325301,144.8674699,501,5.495932203,5.258472222,NA,4.686666667,0.1134838768,0.2214804588,NA,0.4966219219,5.252146893,3.828055556,NA,0,0.1173620384,0.2735630679,NA,0,NA,NA,NA,NA,NA,1247.233898,719.6432639,NA,661.6833333,1092.08479
7,MC_TA+CM,Flask6,D2,2.77,20,0.986,MCCM,TA+CM,C,F2,46,31,0,0,46,31,77,5.986304348,6.000645161,NA,NA,0.2086502517,0.1717349796,NA,NA,5.650869565,3.963548387,NA,NA,0.4570914136,0.2628884223,NA,NA,505,170,0,4,507.9925926,171.0074074,679,5.478950495,5.255470588,NA,4.46,0.1369563116,0.3058735899,NA,0.5744562647,5.257346535,3.818176471,NA,0,0.1869865688,0.2905405563,NA,0,7832.692391,7652.293548,NA,NA,7760.064286,1180.20701,708.3305882,NA,1361.07,1063.129632
7,MC_TA+CM,Flask7,D2,2.78,5,0.958,MCCM,0,A,F2,2,148,1,4,2.066666667,152.9333333,155,6.145,5.820472973,4.16,5.61,0.261629509,0.1471744509,NA,0.1042433051,5.8,3.816216216,3.8,0,0.5091168825,0.3059376252,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11468.325,6563.538514,6749.79,6015.165,6613.876129,NA,NA,NA,NA,NA
